Event,Division,Date,Time,Field #,Field,Stage,Game Detail,Team,Opponent,Goals,Offence Time,Offence Goals,TOs,Spirit TOs,Rules,Fouls,Fair,Att,Comm,Total
2018-WUCC,A-X,2018-07-14,17:00,Stadium,Showcase,Group,Pool E,NED GRUT,USA Wild Card,,,,,,2,2,3,2,3,12
2018-WUCC,A-X,2018-07-14,17:00,Stadium,Showcase,Group,Pool E,USA Wild Card,NED GRUT,,,,,,3,2,3,3,3,14
2018-WUCC,A-M,2018-07-15,09:00,10,Normal,Group,Pool H,CAN General Strike,RSA Long Donkeys,,,,,,2,1,3,3,3,12
2018-WUCC,A-M,2018-07-15,09:00,10,Normal,Group,Pool H,RSA Long Donkeys,CAN General Strike,,,,,,2,3,3,3,2,13
2018-WUCC,A-M,2018-07-15,09:00,11,Normal,Group,Pool C,FRA IZNOGOOD,USA Ring of Fire,,,,,,2,2,3,3,3,13
2018-WUCC,A-M,2018-07-15,09:00,11,Normal,Group,Pool C,USA Ring of Fire,FRA IZNOGOOD,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-15,09:00,12,Normal,Group,Pool E,CHN Shanghai Chuchai,GBR Clapham Ultimate,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-15,09:00,12,Normal,Group,Pool E,GBR Clapham Ultimate,CHN Shanghai Chuchai,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,09:00,13,Normal,Group,Pool D,AUT thebigEZ,AUS Colony,,,,,,2,2,2,2,3,11
2018-WUCC,A-M,2018-07-15,09:00,13,Normal,Group,Pool D,AUS Colony,AUT thebigEZ,,,,,,3,2,3,3,3,14
2018-WUCC,A-M,2018-07-15,09:00,15,Normal,Group,Pool F,VEN Warao Ultimate Club,CAN Goat,,,,,,2,2,2,2,3,11
2018-WUCC,A-M,2018-07-15,09:00,15,Normal,Group,Pool F,CAN Goat,VEN Warao Ultimate Club,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,09:00,16,Normal,Group,Pool A,MEX Malafama,USA Fury,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,09:00,16,Normal,Group,Pool A,USA Fury,MEX Malafama,,,,,,2,2,2,2,3,11
2018-WUCC,A-M,2018-07-15,09:00,17,Normal,Group,Pool A,BEL Mooncatchers,USA Revolver,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,09:00,17,Normal,Group,Pool A,USA Revolver,BEL Mooncatchers,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,09:00,18,Normal,Group,Pool G,SGP HAVOC,USA Seattle Riot,,,,,,2,3,2,3,2,12
2018-WUCC,A-W,2018-07-15,09:00,18,Normal,Group,Pool G,USA Seattle Riot,SGP HAVOC,,,,,,2,2,3,4,2,13
2018-WUCC,A-W,2018-07-15,09:00,19,Normal,Group,Pool B,COL Bamboo,USA Boston Brute Squad,,,,,,2,1,2,2,2,9
2018-WUCC,A-W,2018-07-15,09:00,19,Normal,Group,Pool B,USA Boston Brute Squad,COL Bamboo,,,,,,3,2,3,2,3,13
2018-WUCC,A-X,2018-07-15,09:00,2,Normal,Group,Pool F,FRA Sesquidistus,CAN Crash,,,,,,2,2,3,3,3,13
2018-WUCC,A-X,2018-07-15,09:00,2,Normal,Group,Pool F,CAN Crash,FRA Sesquidistus,,,,,,3,3,2,3,2,13
2018-WUCC,A-W,2018-07-15,09:00,20,Normal,Group,Pool H,TPE Daione Kumay,CAN 6ixers,,,,,,3,3,2,3,3,14
2018-WUCC,A-W,2018-07-15,09:00,20,Normal,Group,Pool H,CAN 6ixers,TPE Daione Kumay,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,09:00,21,Normal,Group,Pool C,USA Molly Brown Ultimate,SUI ZUF,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,09:00,21,Normal,Group,Pool C,SUI ZUF,USA Molly Brown Ultimate,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,09:00,22,Normal,Group,Pool C,AUS Pie Wagon,RSA UCT Flying Tigers,,,,,,3,2,3,2,3,13
2018-WUCC,A-X,2018-07-15,09:00,22,Normal,Group,Pool C,RSA UCT Flying Tigers,AUS Pie Wagon,,,,,,2,2,3,2,2,11
2018-WUCC,A-X,2018-07-15,09:00,23,Normal,Group,Pool C,KEN Kisumu Frisbee Club,KOR BOOM!,,,,,,3,3,2,2,2,12
2018-WUCC,A-X,2018-07-15,09:00,23,Normal,Group,Pool C,KOR BOOM!,KEN Kisumu Frisbee Club,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,09:00,24,Normal,Group,Pool E,BEL Gentleladies,COL Revolution,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,09:00,24,Normal,Group,Pool E,COL Revolution,BEL Gentleladies,,,,,,2,2,3,2,2,11
2018-WUCC,A-W,2018-07-15,09:00,25,Normal,Group,Pool D,GBR Nice Bristols,USA Atlanta Ozone,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,09:00,25,Normal,Group,Pool D,USA Atlanta Ozone,GBR Nice Bristols,,,,,,3,2,3,3,2,13
2018-WUCC,A-W,2018-07-15,09:00,26,Normal,Group,Pool F,JPN HUCK,CHN Sirens,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,09:00,26,Normal,Group,Pool F,CHN Sirens,JPN HUCK,,,,,,2,3,2,3,3,13
2018-WUCC,A-X,2018-07-15,09:00,3,Normal,Group,Pool F,GBR Glasgow Ultimate,SGP Freakshow Singapore,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-15,09:00,3,Normal,Group,Pool F,SGP Freakshow Singapore,GBR Glasgow Ultimate,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,09:00,4,Normal,Group,Pool F,SUI Wizards,AUS Vanguard,,,,,,3,2,3,2,3,13
2018-WUCC,A-X,2018-07-15,09:00,4,Normal,Group,Pool F,AUS Vanguard,SUI Wizards,,,,,,2,3,3,3,2,13
2018-WUCC,A-X,2018-07-15,09:00,5,Normal,Group,Pool C,COL Voltaje,USA BFG,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,09:00,5,Normal,Group,Pool C,USA BFG,COL Voltaje,,,,,,2,3,2,3,2,12
2018-WUCC,A-M,2018-07-15,09:00,8,Normal,Group,Pool G,TPE Daione Kumay,GER Bad Skid,,,,,,2,2,3,3,2,12
2018-WUCC,A-M,2018-07-15,09:00,8,Normal,Group,Pool G,GER Bad Skid,TPE Daione Kumay,,,,,,2,3,3,2,2,12
2018-WUCC,A-M,2018-07-15,09:00,9,Normal,Group,Pool B,USA Doublewide,IRL PELT Ultimate,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,09:00,9,Normal,Group,Pool B,IRL PELT Ultimate,USA Doublewide,,,,,,2,2,2,3,1,10
2018-WUCC,A-W,2018-07-15,11:00,1,Normal,Group,Pool A,GER Seagulls,GBR Iceni,,,,,,2,3,2,2,2,11
2018-WUCC,A-W,2018-07-15,11:00,1,Normal,Group,Pool A,GBR Iceni,GER Seagulls,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,11:00,10,Normal,Group,Pool H,GBR SMOG,JPN Cafe de Luida,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,11:00,10,Normal,Group,Pool H,JPN Cafe de Luida,GBR SMOG,,,,,,2,1,2,3,2,10
2018-WUCC,A-X,2018-07-15,11:00,11,Normal,Group,Pool H,NZL Black Sheep,USA Slow White,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,11:00,11,Normal,Group,Pool H,USA Slow White,NZL Black Sheep,,,,,,3,3,3,3,3,15
2018-WUCC,A-X,2018-07-15,11:00,12,Normal,Group,Pool H,VEN Yanomami,ESP Mubidisk,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,11:00,12,Normal,Group,Pool H,ESP Mubidisk,VEN Yanomami,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,11:00,13,Normal,Group,Pool D,JPN Shinshu Loose,CAN Anchor,,,,,,2,3,3,2,3,13
2018-WUCC,A-X,2018-07-15,11:00,13,Normal,Group,Pool D,CAN Anchor,JPN Shinshu Loose,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,11:00,14,Normal,Group,Pool H,JPN UNO,GER Mainzelmädchen,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,11:00,14,Normal,Group,Pool H,GER Mainzelmädchen,JPN UNO,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,11:00,15,Normal,Group,Pool D,HKG Hong Kong NEON,NZL Marvellous DC,,,,,,2,3,2,3,3,13
2018-WUCC,A-X,2018-07-15,11:00,15,Normal,Group,Pool D,NZL Marvellous DC,HKG Hong Kong NEON,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,11:00,16,Normal,Group,Pool D,ARG Argentina Ultimate Club,PHI Mulatto Pilipinas,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,11:00,16,Normal,Group,Pool D,PHI Mulatto Pilipinas,ARG Argentina Ultimate Club,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,11:00,17,Normal,Group,Pool E,GBR Reading Ultimate,NED GRUT,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,11:00,17,Normal,Group,Pool E,NED GRUT,GBR Reading Ultimate,,,,,,2,2,1,2,2,9
2018-WUCC,A-M,2018-07-15,11:00,18,Normal,Group,Pool D,FRA TCHAC,BEL Freezzz Beezzz,,,,,,2,3,3,2,2,12
2018-WUCC,A-M,2018-07-15,11:00,18,Normal,Group,Pool D,BEL Freezzz Beezzz,FRA TCHAC,,,,,,2,3,3,2,3,13
2018-WUCC,A-X,2018-07-15,11:00,19,Normal,Group,Pool E,RUS RusMixed,USA Wild Card,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,11:00,19,Normal,Group,Pool E,USA Wild Card,RUS RusMixed,,,,,,2,3,3,3,3,14
2018-WUCC,A-W,2018-07-15,11:00,2,Normal,Group,Pool G,AUS Kaos,CAN Iris,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,11:00,2,Normal,Group,Pool G,CAN Iris,AUS Kaos,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,11:00,20,Normal,Group,Pool E,SGP Chuckies,BEL Flying Rabbits Ultimate Club,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,11:00,20,Normal,Group,Pool E,BEL Flying Rabbits Ultimate Club,SGP Chuckies,,,,,,2,3,2,3,3,13
2018-WUCC,A-M,2018-07-15,11:00,21,Normal,Group,Pool A,MEX Fenix Ultimate,AUS Hot Chilly,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,11:00,21,Normal,Group,Pool A,AUS Hot Chilly,MEX Fenix Ultimate,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,11:00,22,Normal,Group,Pool B,RUS Brilliance,FRA YAKA,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,11:00,22,Normal,Group,Pool B,FRA YAKA,RUS Brilliance,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,11:00,23,Normal,Group,Pool B,DOM Relámpagos,FIN OTSO,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,11:00,23,Normal,Group,Pool B,FIN OTSO,DOM Relámpagos,,,,,,2,2,2,3,1,10
2018-WUCC,A-M,2018-07-15,11:00,24,Normal,Group,Pool G,GBR Devon,JPN Nomadic Tribe,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,11:00,24,Normal,Group,Pool G,JPN Nomadic Tribe,GBR Devon,,,,,,2,2,1,3,3,11
2018-WUCC,A-M,2018-07-15,11:00,25,Normal,Group,Pool F,JPN Heat Haze,DEN Ragnarok,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-15,11:00,25,Normal,Group,Pool F,DEN Ragnarok,JPN Heat Haze,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-15,11:00,26,Normal,Group,Pool H,SUI Flying Angels Bern,SGP Crackerjacks,,,,,,2,3,3,3,2,13
2018-WUCC,A-M,2018-07-15,11:00,26,Normal,Group,Pool H,SGP Crackerjacks,SUI Flying Angels Bern,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,11:00,27,Normal,Group,Pool C,GER Family Ultimate,AUT FWD>>,,,,,,1,2,1,2,3,9
2018-WUCC,A-M,2018-07-15,11:00,27,Normal,Group,Pool C,AUT FWD>>,GER Family Ultimate,,,,,,2,2,1,2,2,9
2018-WUCC,A-M,2018-07-15,11:00,28,Normal,Group,Pool E,RUS Sokol,ITA CUSB,,,,,,1,1,3,3,2,10
2018-WUCC,A-M,2018-07-15,11:00,28,Normal,Group,Pool E,ITA CUSB,RUS Sokol,,,,,,2,2,2,1,2,9
2018-WUCC,A-W,2018-07-15,11:00,3,Normal,Group,Pool C,AUS Ellipsis,SWE KFUM Örebro Frisbee,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,11:00,3,Normal,Group,Pool C,SWE KFUM Örebro Frisbee,AUS Ellipsis,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,11:00,4,Normal,Group,Pool E,FIN Atletico,NZL ChCh Chicks,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,11:00,4,Normal,Group,Pool E,NZL ChCh Chicks,FIN Atletico,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,11:00,5,Normal,Group,Pool D,SGP Rampage,ITA CUSB SHOUT,,,,,,2,3,2,3,2,12
2018-WUCC,A-W,2018-07-15,11:00,5,Normal,Group,Pool D,ITA CUSB SHOUT,SGP Rampage,,,,,,2,3,2,3,2,12
2018-WUCC,A-W,2018-07-15,11:00,6,Normal,Group,Pool F,COL AeroSoul,CAN Traffic,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,11:00,6,Normal,Group,Pool F,CAN Traffic,COL AeroSoul,,,,,,2,1,2,2,2,9
2018-WUCC,A-X,2018-07-15,11:00,7,Normal,Group,Pool A,GER Colorado,USA Seattle Mixtape,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-15,11:00,7,Normal,Group,Pool A,USA Seattle Mixtape,GER Colorado,,,,,,3,3,2,3,2,13
2018-WUCC,A-X,2018-07-15,11:00,8,Normal,Group,Pool A,MEX Cóndor Ultimate,CAN Battleship,,,,,,2,3,3,3,2,13
2018-WUCC,A-X,2018-07-15,11:00,8,Normal,Group,Pool A,CAN Battleship,MEX Cóndor Ultimate,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,11:00,9,Normal,Group,Pool A,URU Charrúa,COL Macondo,,,,,,2,1,2,2,2,9
2018-WUCC,A-X,2018-07-15,11:00,9,Normal,Group,Pool A,COL Macondo,URU Charrúa,,,,,,2,2,1,3,2,10
2018-WUCC,A-M,2018-07-15,13:00,1,Normal,Group,Pool A,BEL Mooncatchers,COL Euforia,,,,,,2,1,1,2,2,8
2018-WUCC,A-M,2018-07-15,13:00,1,Normal,Group,Pool A,COL Euforia,BEL Mooncatchers,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,13:00,10,Normal,Group,Pool H,TPE Daione Kumay,POL Troubles,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,13:00,10,Normal,Group,Pool H,POL Troubles,TPE Daione Kumay,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,13:00,11,Normal,Group,Pool G,ESP Disctèrics,JPN IKU,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,13:00,11,Normal,Group,Pool G,JPN IKU,ESP Disctèrics,,,,,,2,3,3,3,3,14
2018-WUCC,A-W,2018-07-15,13:00,12,Normal,Group,Pool E,BEL Gentleladies,JPN MUD,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,13:00,12,Normal,Group,Pool E,JPN MUD,BEL Gentleladies,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,13:00,13,Normal,Group,Pool D,GBR Nice Bristols,AUT Mantis,,,,,,2,2,2,3,3,12
2018-WUCC,A-W,2018-07-15,13:00,13,Normal,Group,Pool D,AUT Mantis,GBR Nice Bristols,,,,,,2,3,3,2,3,13
2018-WUCC,A-W,2018-07-15,13:00,15,Normal,Group,Pool F,GBR SYC,CHN Sirens,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,13:00,15,Normal,Group,Pool F,CHN Sirens,GBR SYC,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,13:00,16,Normal,Group,Pool C,RSA UCT Flying Tigers,USA BFG,,,,,,2,3,2,2,2,11
2018-WUCC,A-X,2018-07-15,13:00,16,Normal,Group,Pool C,USA BFG,RSA UCT Flying Tigers,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,13:00,17,Normal,Group,Pool C,SUI ZUF,FIN Helsinki Ultimate,,,,,,2,2,2,3,2,11
2018-WUCC,A-W,2018-07-15,13:00,17,Normal,Group,Pool C,FIN Helsinki Ultimate,SUI ZUF,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,13:00,18,Normal,Group,Pool C,AUS Pie Wagon,KOR BOOM!,,,,,,1,2,2,2,2,9
2018-WUCC,A-X,2018-07-15,13:00,18,Normal,Group,Pool C,KOR BOOM!,AUS Pie Wagon,,,,,,3,2,3,3,3,14
2018-WUCC,A-X,2018-07-15,13:00,19,Normal,Group,Pool C,KEN Kisumu Frisbee Club,COL Voltaje,,,,,,2,1,2,2,2,9
2018-WUCC,A-X,2018-07-15,13:00,19,Normal,Group,Pool C,COL Voltaje,KEN Kisumu Frisbee Club,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,13:00,2,Normal,Group,Pool H,RSA Long Donkeys,AUS Juggernaut,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,13:00,2,Normal,Group,Pool H,AUS Juggernaut,RSA Long Donkeys,,,,,,2,2,2,3,3,12
2018-WUCC,A-X,2018-07-15,13:00,20,Normal,Group,Pool F,GBR Glasgow Ultimate,CAN Crash,,,,,,3,2,2,2,2,11
2018-WUCC,A-X,2018-07-15,13:00,20,Normal,Group,Pool F,CAN Crash,GBR Glasgow Ultimate,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,13:00,21,Normal,Group,Pool F,AUS Vanguard,SGP Freakshow Singapore,,,,,,2,1,2,3,4,12
2018-WUCC,A-X,2018-07-15,13:00,21,Normal,Group,Pool F,SGP Freakshow Singapore,AUS Vanguard,,,,,,2,1,2,2,3,10
2018-WUCC,A-M,2018-07-15,13:00,22,Normal,Group,Pool B,IRL PELT Ultimate,GBR Chevron Action Flash,,,,,,1,2,2,2,1,8
2018-WUCC,A-M,2018-07-15,13:00,22,Normal,Group,Pool B,GBR Chevron Action Flash,IRL PELT Ultimate,,,,,,2,2,2,1,2,9
2018-WUCC,A-W,2018-07-15,13:00,23,Normal,Group,Pool B,CAN Fusion,COL Bamboo,,,,,,2,2,3,2,2,11
2018-WUCC,A-W,2018-07-15,13:00,23,Normal,Group,Pool B,COL Bamboo,CAN Fusion,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,13:00,24,Normal,Group,Pool F,SUI Wizards,FRA Sesquidistus,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,13:00,24,Normal,Group,Pool F,FRA Sesquidistus,SUI Wizards,,,,,,2,1,2,1,2,8
2018-WUCC,A-X,2018-07-15,13:00,25,Normal,Group,Pool B,GBR Black Eagles,USA AMP,,,,,,2,2,3,2,3,12
2018-WUCC,A-X,2018-07-15,13:00,25,Normal,Group,Pool B,USA AMP,GBR Black Eagles,,,,,,2,3,2,2,2,11
2018-WUCC,A-X,2018-07-15,13:00,26,Normal,Group,Pool B,IND Stall7,CAN Banana Cutters,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,13:00,26,Normal,Group,Pool B,CAN Banana Cutters,IND Stall7,,,,,,2,2,2,2,2,10
2018-WUCC,A-X,2018-07-15,13:00,27,Normal,Group,Pool B,CHI Disco Sour,GER Sugar Mix,,,,,,3,2,3,3,2,13
2018-WUCC,A-X,2018-07-15,13:00,27,Normal,Group,Pool B,GER Sugar Mix,CHI Disco Sour,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,13:00,28,Normal,Group,Pool G,COL Urosoul,AUS Friskee,,,,,,2,2,2,2,3,11
2018-WUCC,A-X,2018-07-15,13:00,28,Normal,Group,Pool G,AUS Friskee,COL Urosoul,,,,,,2,2,2,3,2,11
2018-WUCC,A-X,2018-07-15,13:00,29,Normal,Group,Pool G,SUI Panthers Bern,GER Hässliche Erdferkel,,,,,,2,2,3,2,3,12
2018-WUCC,A-X,2018-07-15,13:00,29,Normal,Group,Pool G,GER Hässliche Erdferkel,SUI Panthers Bern,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,13:00,3,Normal,Group,Pool C,IRL Ranelagh,FRA IZNOGOOD,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-15,13:00,3,Normal,Group,Pool C,FRA IZNOGOOD,IRL Ranelagh,,,,,,2,2,3,2,2,11
2018-WUCC,A-M,2018-07-15,13:00,4,Normal,Group,Pool E,CHN Shanghai Chuchai,COL Comunidad El Oso,,,,,,2,2,3,3,3,13
2018-WUCC,A-M,2018-07-15,13:00,4,Normal,Group,Pool E,COL Comunidad El Oso,CHN Shanghai Chuchai,,,,,,1,1,1,3,2,8
2018-WUCC,A-M,2018-07-15,13:00,5,Normal,Group,Pool D,SUI Freespeed,AUT thebigEZ,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,13:00,5,Normal,Group,Pool D,AUT thebigEZ,SUI Freespeed,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,13:00,6,Normal,Group,Pool F,VEN Warao Ultimate Club,SWE KFUM Örebro Frisbee,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,13:00,6,Normal,Group,Pool F,SWE KFUM Örebro Frisbee,VEN Warao Ultimate Club,,,,,,2,2,3,2,3,12
2018-WUCC,A-W,2018-07-15,13:00,7,Normal,Group,Pool A,MEX Malafama,JPN Swampybarg,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,13:00,7,Normal,Group,Pool A,JPN Swampybarg,MEX Malafama,,,,,,2,2,2,2,3,11
2018-WUCC,A-W,2018-07-15,13:00,8,Normal,Group,Pool G,SGP HAVOC,SUI FABulous,,,,,,2,2,3,2,3,12
2018-WUCC,A-W,2018-07-15,13:00,8,Normal,Group,Pool G,SUI FABulous,SGP HAVOC,,,,,,2,2,2,3,3,12
2018-WUCC,A-M,2018-07-15,13:00,9,Normal,Group,Pool G,TPE Daione Kumay,NZL Wildcats,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,13:00,9,Normal,Group,Pool G,NZL Wildcats,TPE Daione Kumay,,,,,,2,1,3,3,2,11
2018-WUCC,A-X,2018-07-15,15:00,1,Normal,Group,Pool A,URU Charrúa,GER Colorado,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,15:00,1,Normal,Group,Pool A,GER Colorado,URU Charrúa,,,,,,2,2,3,3,2,12
2018-WUCC,A-X,2018-07-15,15:00,10,Normal,Group,Pool E,SGP Chuckies,GBR Reading Ultimate,,,,,,2,2,2,1,2,9
2018-WUCC,A-X,2018-07-15,15:00,10,Normal,Group,Pool E,GBR Reading Ultimate,SGP Chuckies,,,,,,2,3,2,3,2,12
2018-WUCC,A-M,2018-07-15,15:00,11,Normal,Group,Pool A,USA Revolver,AUS Hot Chilly,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,15:00,11,Normal,Group,Pool A,AUS Hot Chilly,USA Revolver,,,,,,2,2,2,3,2,11
2018-WUCC,A-M,2018-07-15,15:00,12,Normal,Group,Pool G,GER Bad Skid,JPN Nomadic Tribe,,,,,,2,2,2,2,2,10
2018-WUCC,A-M,2018-07-15,15:00,12,Normal,Group,Pool G,JPN Nomadic Tribe,GER Bad Skid,,,,,,1,2,2,2,2,9
2018-WUCC,A-M,2018-07-15,15:00,13,Normal,Group,Pool B,USA Doublewide,FIN OTSO,,,,,,2,2,2,2,3,11
2018-WUCC,A-M,2018-07-15,15:00,13,Normal,Group,Pool B,FIN OTSO,USA Doublewide,,,,,,2,2,3,3,2,12
2018-WUCC,A-W,2018-07-15,15:00,14,Normal,Group,Pool F,CAN Traffic,JPN HUCK,,,,,,2,2,2,2,2,10
2018-WUCC,A-W,2018-07-15,15:00,14,Normal,Group,Pool F,JPN HUCK,CAN Traffic,,,,,,1,2,2,2,1,8
